CustomerNo,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
15832.0,255,54,5562.34,1,3,3,133,7,At Risk
15834.0,71,272,12923.58,2,4,4,244,10,Loyal
15835.0,45,50,4553.09,3,2,2,322,7,At Risk
15836.0,51,10,407.28000000000003,3,1,1,311,5,Churned
15837.0,59,45,5004.0199999999995,2,2,3,223,7,At Risk
15838.0,12,172,189064.64,4,4,4,444,12,Loyal
15839.0,34,62,7395.82,3,3,3,333,9,Potential
15840.0,59,482,16574.13,2,4,4,244,10,Loyal
15841.0,73,47,10909.6,2,2,3,223,7,At Risk
15843.0,304,8,398.61,1,1,1,111,3,Churned
15844.0,15,551,9141.68,4,4,3,443,11,Loyal
15845.0,18,138,22474.25,4,4,4,444,12,Loyal
15847.0,15,23,5009.53,4,2,3,423,9,Potential
15848.0,220,1,25.72,1,1,1,111,3,Churned
15849.0,312,5,283.31,1,1,1,111,3,Churned
15850.0,20,97,3316.3,3,3,2,332,8,Potential
15852.0,94,29,730.93,2,2,1,221,5,Churned
15853.0,52,31,1497.2,3,2,1,321,6,At Risk
15854.0,5,133,9317.08,4,4,3,443,11,Loyal
15855.0,137,80,5511.49,2,3,3,233,8,Potential
15856.0,5,644,119379.62,4,4,4,444,12,Loyal
15857.0,19,14,3460.72,4,1,2,412,7,At Risk
15858.0,16,192,12964.21,4,4,4,444,12,Loyal
15860.0,41,140,5453.99,3,4,3,343,10,Loyal
15861.0,13,546,25419.67,4,4,4,444,12,Loyal
15862.0,9,226,8828.13,4,4,3,443,11,Loyal
15863.0,26,18,259.09000000000003,3,1,1,311,5,Churned
15864.0,23,20,14205.02,3,2,4,324,9,Potential
15865.0,41,40,4689.34,3,2,2,322,7,At Risk
15866.0,102,45,1521.54,2,2,1,221,5,Churned
15867.0,6,457,23270.0,4,4,4,444,12,Loyal
15869.0,65,21,4437.61,2,2,2,222,6,At Risk
15870.0,33,76,3796.3199999999997,3,3,2,332,8,Potential
15871.0,59,282,8655.97,2,4,3,243,9,Potential
15872.0,15,128,1404.38,4,3,1,431,8,Potential
15874.0,64,120,31922.91,2,3,4,234,9,Potential
15875.0,29,502,18013.59,3,4,4,344,11,Loyal
15877.0,2,129,2386.91,4,3,2,432,9,Potential
15879.0,320,30,546.88,1,2,1,121,4,Churned
15880.0,361,161,3934.99,1,4,2,142,7,At Risk
15881.0,313,29,2916.62,1,2,2,122,5,Churned
15882.0,199,22,3232.54,1,2,2,122,5,Churned
15883.0,3,49,1813.56,4,2,1,421,7,At Risk
15884.0,361,40,1006.42,1,2,1,121,4,Churned
15885.0,94,17,1526.62,2,1,1,211,4,Churned
15886.0,61,12,1692.23,2,1,1,211,4,Churned
15888.0,81,10,853.37,2,1,1,211,4,Churned
15889.0,157,91,2580.23,1,3,2,132,6,At Risk
15891.0,227,237,10245.88,1,4,3,143,8,Potential
15892.0,268,152,3756.83,1,4,2,142,7,At Risk
15894.0,254,40,1974.8700000000001,1,2,2,122,5,Churned
15895.0,150,11,1147.29,2,1,1,211,4,Churned
15896.0,268,297,8416.08,1,4,3,143,8,Potential
15897.0,195,24,2890.64,1,2,2,122,5,Churned
15898.0,2,86,5876.7,4,3,3,433,10,Loyal
15899.0,369,4,276.24,1,1,1,111,3,Churned
15900.0,24,51,2624.89,3,3,2,332,8,Potential
15901.0,17,114,3879.56,4,3,2,432,9,Potential
15903.0,10,74,28565.84,4,3,4,434,11,Loyal
15904.0,9,30,519.96,4,2,1,421,7,At Risk
15906.0,20,164,8132.32,3,4,3,343,10,Loyal
15907.0,4,248,4766.57,4,4,2,442,10,Loyal
15909.0,174,7,1201.0,1,1,1,111,3,Churned
15910.0,1,268,9999.26,4,4,3,443,11,Loyal
15912.0,179,19,2167.31,1,1,2,112,4,Churned
15916.0,17,159,8681.02,4,4,3,443,11,Loyal
15917.0,248,12,556.61,1,1,1,111,3,Churned
15918.0,191,40,1898.3799999999999,1,2,2,122,5,Churned
15919.0,20,143,6132.14,3,4,3,343,10,Loyal
15920.0,155,58,1131.04,2,3,1,231,6,At Risk
15921.0,173,24,2010.82,1,2,2,122,5,Churned
15922.0,374,11,1792.92,1,1,1,111,3,Churned
15923.0,186,169,6446.47,1,4,3,143,8,Potential
15924.0,178,17,1577.72,1,1,1,111,3,Churned
15925.0,195,12,1165.44,1,1,1,111,3,Churned
15927.0,93,62,5886.29,2,3,3,233,8,Potential
15928.0,289,159,4530.82,1,4,2,142,7,At Risk
15930.0,68,27,1509.03,2,2,1,221,5,Churned
15932.0,5,115,24497.72,4,3,4,434,11,Loyal
15933.0,22,74,10090.56,3,3,3,333,9,Potential
15935.0,240,11,1279.1599999999999,1,1,1,111,3,Churned
15937.0,65,7,897.1,2,1,1,211,4,Churned
15938.0,113,23,4275.25,2,2,2,222,6,At Risk
15939.0,90,75,54699.04,2,3,4,234,9,Potential
15940.0,312,1,77.68,1,1,1,111,3,Churned
15941.0,33,101,184880.85,3,3,4,334,10,Loyal
15942.0,134,14,2723.74,2,1,2,212,5,Churned
15944.0,277,6,845.62,1,1,1,111,3,Churned
15945.0,249,5,784.4,1,1,1,111,3,Churned
15947.0,83,29,8536.92,2,2,3,223,7,At Risk
15948.0,9,60,5929.14,4,3,3,433,10,Loyal
15949.0,17,19,2682.84,4,1,2,412,7,At Risk
15950.0,32,518,20503.53,3,4,4,344,11,Loyal
15951.0,9,41,3113.33,4,2,2,422,8,Potential
15952.0,34,91,4854.01,3,3,3,333,9,Potential
15953.0,16,98,10302.76,4,3,3,433,10,Loyal
15955.0,25,183,23053.72,3,4,4,344,11,Loyal
15957.0,32,51,2536.15,3,3,2,332,8,Potential
15958.0,75,7,445.20000000000005,2,1,1,211,4,Churned
15961.0,197,52,1171.47,1,3,1,131,5,Churned
15963.0,20,28,3536.7799999999997,3,2,2,322,7,At Risk
15965.0,18,122,5203.78,4,3,3,433,10,Loyal
15967.0,24,84,2567.95,3,3,2,332,8,Potential
15969.0,3,20,1685.3,4,2,1,421,7,At Risk
15970.0,304,11,1212.18,1,1,1,111,3,Churned
15971.0,18,34,18126.02,4,2,4,424,10,Loyal
15973.0,367,4,1402.26,1,1,1,111,3,Churned
15974.0,40,176,26647.54,3,4,4,344,11,Loyal
15975.0,85,24,2870.92,2,2,2,222,6,At Risk
15976.0,166,98,3161.55,1,3,2,132,6,At Risk
15977.0,18,65,11495.13,4,3,3,433,10,Loyal
15978.0,78,49,10103.44,2,2,3,223,7,At Risk
15980.0,89,43,18449.06,2,2,4,224,8,Potential
15981.0,25,97,19071.12,3,3,4,334,10,Loyal
15982.0,78,6,71.67,2,1,1,211,4,Churned
15983.0,23,113,10653.34,3,3,3,333,9,Potential
15984.0,3,270,17846.59,4,4,4,444,12,Loyal
15985.0,124,158,15164.16,2,4,4,244,10,Loyal
15986.0,31,14,2919.48,3,1,2,312,6,At Risk
15987.0,13,140,16432.09,4,4,4,444,12,Loyal
15988.0,20,27,2017.05,3,2,2,322,7,At Risk
15990.0,45,52,5053.76,3,3,3,333,9,Potential
15991.0,372,8,355.09999999999997,1,1,1,111,3,Churned
15992.0,4,3,105.23,4,1,1,411,6,At Risk
15993.0,9,608,22341.88,4,4,4,444,12,Loyal
15994.0,55,35,2251.75,2,2,2,222,6,At Risk
15996.0,89,130,5022.78,2,4,3,243,9,Potential
15998.0,37,506,23843.59,3,4,4,344,11,Loyal
16000.0,3,9,31630.9,4,1,4,414,9,Potential
16003.0,30,103,16975.56,3,3,4,334,10,Loyal
16005.0,13,218,2655.62,4,4,2,442,10,Loyal
16006.0,212,8,964.95,1,1,1,111,3,Churned
16007.0,48,385,15687.69,3,4,4,344,11,Loyal
16008.0,24,33,3254.95,3,2,2,322,7,At Risk
16009.0,23,90,4831.76,3,3,3,333,9,Potential
16010.0,246,86,2509.15,1,3,2,132,6,At Risk
16011.0,9,212,23278.789999999997,4,4,4,444,12,Loyal
16012.0,36,94,9639.949999999999,3,3,3,333,9,Potential
16013.0,4,307,194081.07,4,4,4,444,12,Loyal
16014.0,38,144,3321.5,3,4,2,342,9,Potential
16015.0,4,181,8419.03,4,4,3,443,11,Loyal
16016.0,4,235,6894.9,4,4,3,443,11,Loyal
16017.0,48,32,1262.52,3,2,1,321,6,At Risk
16018.0,40,28,2366.34,3,2,2,322,7,At Risk
16019.0,47,157,21371.55,3,4,4,344,11,Loyal
16020.0,17,46,4467.22,4,2,2,422,8,Potential
16022.0,261,76,3253.46,1,3,2,132,6,At Risk
16023.0,47,101,4388.44,3,3,2,332,8,Potential
16024.0,13,62,2517.27,4,3,2,432,9,Potential
16025.0,30,28,3914.82,3,2,2,322,7,At Risk
16026.0,44,32,2733.0,3,2,2,322,7,At Risk
16027.0,92,16,12711.35,2,1,4,214,7,At Risk
16029.0,39,241,435532.14,3,4,4,344,11,Loyal
16030.0,310,29,3119.24,1,2,2,122,5,Churned
16031.0,93,100,4898.06,2,3,3,233,8,Potential
16033.0,6,1136,43809.54,4,4,4,444,12,Loyal
16034.0,197,22,2929.08,1,2,2,122,5,Churned
16036.0,88,55,7498.94,2,3,3,233,8,Potential
16037.0,270,39,5023.96,1,2,3,123,6,At Risk
16038.0,8,26,2843.2,4,2,2,422,8,Potential
16040.0,66,82,8490.97,2,3,3,233,8,Potential
16041.0,31,6,19484.760000000002,3,1,4,314,8,Potential
16042.0,23,71,8846.3,3,3,3,333,9,Potential
16043.0,38,39,5949.21,3,2,3,323,8,Potential
16045.0,120,83,10567.84,2,3,3,233,8,Potential
16048.0,374,8,1738.68,1,1,1,111,3,Churned
16049.0,41,312,9168.77,3,4,3,343,10,Loyal
16050.0,174,10,2990.52,1,1,2,112,4,Churned
16051.0,158,203,6706.79,1,4,3,143,8,Potential
16052.0,55,37,3295.55,2,2,2,222,6,At Risk
16053.0,33,84,19059.82,3,3,4,334,10,Loyal
16054.0,146,70,4698.3099999999995,2,3,2,232,7,At Risk
16055.0,158,494,17273.84,1,4,4,144,9,Potential
16056.0,46,68,4166.15,3,3,2,332,8,Potential
16057.0,17,121,9276.199999999999,4,3,3,433,10,Loyal
16059.0,66,180,8086.3099999999995,2,4,3,243,9,Potential
16062.0,10,64,8469.79,4,3,3,433,10,Loyal
16063.0,261,23,3029.1,1,2,2,122,5,Churned
16065.0,366,74,2682.43,1,3,2,132,6,At Risk
16066.0,17,233,15019.99,4,4,4,444,12,Loyal
16070.0,23,33,5364.74,3,2,3,323,8,Potential
16071.0,45,21,1936.01,3,2,2,322,7,At Risk
16072.0,289,23,2033.57,1,2,2,122,5,Churned
16073.0,298,1,617.28,1,1,1,111,3,Churned
16074.0,360,10,169.63,1,1,1,111,3,Churned
16076.0,4,129,16260.48,4,3,4,434,11,Loyal
16078.0,284,1,245.12,1,1,1,111,3,Churned
16079.0,17,21,8771.5,4,2,3,423,9,Potential
16080.0,82,10,1410.6799999999998,2,1,1,211,4,Churned
16081.0,57,227,18008.13,2,4,4,244,10,Loyal
16082.0,185,70,1722.6,1,3,1,131,5,Churned
16083.0,101,31,10657.06,2,2,3,223,7,At Risk
16084.0,300,38,2661.0,1,2,2,122,5,Churned
16085.0,24,167,7525.08,3,4,3,343,10,Loyal
16086.0,60,39,5277.88,2,2,3,223,7,At Risk
16091.0,155,18,1653.62,2,1,1,211,4,Churned
16092.0,115,51,7274.76,2,3,3,233,8,Potential
16093.0,107,1,222.39999999999998,2,1,1,211,4,Churned
16094.0,12,63,6968.41,4,3,3,433,10,Loyal
16096.0,265,15,1829.48,1,1,1,111,3,Churned
16097.0,241,10,1081.31,1,1,1,111,3,Churned
16098.0,88,67,8338.44,2,3,3,233,8,Potential
16099.0,51,39,4084.1,3,2,2,322,7,At Risk
16101.0,71,76,7975.93,2,3,3,233,8,Potential
16102.0,43,57,11542.72,3,3,3,333,9,Potential
16103.0,8,48,7160.06,4,2,3,423,9,Potential
16104.0,62,113,12003.45,2,3,4,234,9,Potential
16105.0,249,13,3728.24,1,1,2,112,4,Churned
16106.0,66,6,869.62,2,1,1,211,4,Churned
16107.0,18,31,14044.04,4,2,4,424,10,Loyal
16108.0,85,48,7043.1,2,2,3,223,7,At Risk
16109.0,219,18,6899.52,1,1,3,113,5,Churned
16110.0,46,354,8883.59,3,4,3,343,10,Loyal
16112.0,144,16,6083.12,2,1,3,213,6,At Risk
16113.0,184,30,1969.66,1,2,2,122,5,Churned
16114.0,171,8,579.74,1,1,1,111,3,Churned
16115.0,10,284,11352.63,4,4,3,443,11,Loyal
16116.0,212,34,3169.91,1,2,2,122,5,Churned
16117.0,166,51,2159.17,1,3,2,132,6,At Risk
16119.0,9,73,4293.69,4,3,2,432,9,Potential
16120.0,60,30,10341.03,2,2,3,223,7,At Risk
16121.0,58,212,6693.64,2,4,3,243,9,Potential
16122.0,74,42,12338.58,2,2,4,224,8,Potential
16123.0,52,16,2057.7400000000002,3,1,2,312,6,At Risk
16124.0,318,11,747.2,1,1,1,111,3,Churned
16125.0,368,13,1445.15,1,1,1,111,3,Churned
16126.0,30,117,28222.56,3,3,4,334,10,Loyal
16127.0,40,40,3983.02,3,2,2,322,7,At Risk
16128.0,18,98,11558.51,4,3,3,433,10,Loyal
16130.0,330,45,1663.1599999999999,1,2,1,121,4,Churned
16131.0,52,121,23126.510000000002,3,3,4,334,10,Loyal
16132.0,330,37,835.49,1,2,1,121,4,Churned
16133.0,4,338,99873.97,4,4,4,444,12,Loyal
16134.0,22,35,4380.34,3,2,2,322,7,At Risk
16135.0,263,21,2672.32,1,2,2,122,5,Churned
16136.0,60,37,5236.86,2,2,3,223,7,At Risk
16137.0,71,128,4911.6,2,3,3,233,8,Potential
16139.0,19,31,4033.16,4,2,2,422,8,Potential
16140.0,66,35,8225.46,2,2,3,223,7,At Risk
16141.0,89,30,3075.03,2,2,2,222,6,At Risk
16142.0,250,37,4633.72,1,2,2,122,5,Churned
16143.0,4,117,11275.01,4,3,3,433,10,Loyal
16144.0,247,1,343.52,1,1,1,111,3,Churned
16145.0,9,224,34302.13,4,4,4,444,12,Loyal
16146.0,158,29,5128.43,1,2,3,123,6,At Risk
16147.0,134,22,2781.96,2,2,2,222,6,At Risk
16148.0,297,1,816.48,1,1,1,111,3,Churned
16149.0,5,18,2801.96,4,1,2,412,7,At Risk
16150.0,8,120,12533.81,4,3,4,434,11,Loyal
16152.0,269,29,8455.06,1,2,3,123,6,At Risk
16153.0,50,89,11733.8,3,3,3,333,9,Potential
16154.0,43,7,1815.34,3,1,1,311,5,Churned
16156.0,9,130,15226.15,4,4,4,444,12,Loyal
16157.0,16,18,3167.19,4,1,2,412,7,At Risk
16159.0,282,14,2775.7999999999997,1,1,2,112,4,Churned
16160.0,66,20,11869.18,2,2,3,223,7,At Risk
16161.0,2,470,26147.97,4,4,4,444,12,Loyal
16162.0,211,149,4288.28,1,4,2,142,7,At Risk
16163.0,157,393,12515.39,1,4,4,144,9,Potential
16164.0,18,34,5218.68,4,2,3,423,9,Potential
16166.0,256,49,1261.88,1,2,1,121,4,Churned
16168.0,11,98,22754.7,4,3,4,434,11,Loyal
16169.0,9,85,13137.15,4,3,4,434,11,Loyal
16170.0,51,125,20007.66,3,3,4,334,10,Loyal
16171.0,60,3,321.0,2,1,1,211,4,Churned
16172.0,96,69,8925.08,2,3,3,233,8,Potential
16173.0,16,84,6456.09,4,3,3,433,10,Loyal
16174.0,127,23,7470.14,2,2,3,223,7,At Risk
16175.0,95,104,8078.08,2,3,3,233,8,Potential
16176.0,285,49,881.51,1,2,1,121,4,Churned
16177.0,51,15,1313.9199999999998,3,1,1,311,5,Churned
16178.0,139,8,1166.26,2,1,1,211,4,Churned
16179.0,61,11,1112.09,2,1,1,211,4,Churned
16180.0,101,162,44407.4,2,4,4,244,10,Loyal
16181.0,43,12,1821.38,3,1,1,311,5,Churned
16182.0,73,171,32235.68,2,4,4,244,10,Loyal
16183.0,68,15,1381.41,2,1,1,211,4,Churned
16184.0,65,45,6937.44,2,2,3,223,7,At Risk
16185.0,17,31,2626.45,4,2,2,422,8,Potential
16186.0,23,218,32765.11,3,4,4,344,11,Loyal
16187.0,32,613,65886.45,3,4,4,344,11,Loyal
16188.0,45,67,8779.98,3,3,3,333,9,Potential
16189.0,16,11,1391.72,4,1,1,411,6,At Risk
16190.0,41,6,1122.5500000000002,3,1,1,311,5,Churned
16191.0,3,301,42693.16,4,4,4,444,12,Loyal
16193.0,237,19,2567.08,1,1,2,112,4,Churned
16197.0,3,8,74.93,4,1,1,411,6,At Risk
16198.0,76,14,1722.44,2,1,1,211,4,Churned
16200.0,5,179,4597.12,4,4,2,442,10,Loyal
16201.0,4,169,12822.06,4,4,4,444,12,Loyal
16202.0,361,18,2332.12,1,1,2,112,4,Churned
16203.0,59,35,3292.7999999999997,2,2,2,222,6,At Risk
16204.0,24,57,2783.38,3,3,2,332,8,Potential
16205.0,31,97,5655.55,3,3,3,333,9,Potential
16206.0,55,108,4590.75,2,3,2,232,7,At Risk
16207.0,26,67,3175.5,3,3,2,332,8,Potential
16208.0,45,101,4958.71,3,3,3,333,9,Potential
16209.0,89,102,15961.970000000001,2,3,4,234,9,Potential
16210.0,2,122,84327.78,4,3,4,434,11,Loyal
16211.0,89,23,2079.19,2,2,2,222,6,At Risk
16212.0,20,41,3088.73,3,2,2,322,7,At Risk
16213.0,79,6,654.96,2,1,1,211,4,Churned
16214.0,171,44,5332.46,1,2,3,123,6,At Risk
16215.0,81,238,8849.11,2,4,3,243,9,Potential
16216.0,268,37,3540.82,1,2,2,122,5,Churned
16217.0,2,689,13121.48,4,4,4,444,12,Loyal
16218.0,30,84,19895.62,3,3,4,334,10,Loyal
16219.0,2,772,20078.03,4,4,4,444,12,Loyal
16221.0,37,97,8029.389999999999,3,3,3,333,9,Potential
16222.0,319,137,4596.88,1,4,2,142,7,At Risk
16224.0,58,119,15400.41,2,3,4,234,9,Potential
16225.0,45,513,17978.85,3,4,4,344,11,Loyal
16226.0,204,8,2229.36,1,1,2,112,4,Churned
16227.0,226,7,1259.66,1,1,1,111,3,Churned
16229.0,88,47,3901.44,2,2,2,222,6,At Risk
16230.0,190,35,4057.48,1,2,2,122,5,Churned
16232.0,44,37,6651.94,3,2,3,323,8,Potential
16233.0,72,22,2333.24,2,2,2,222,6,At Risk
16235.0,41,45,4129.01,3,2,2,322,7,At Risk
16236.0,79,20,2266.8,2,2,2,222,6,At Risk
16238.0,2,203,4454.74,4,4,2,442,10,Loyal
16239.0,57,19,2522.52,2,2,2,222,6,At Risk
16240.0,25,701,45321.49,3,4,4,344,11,Loyal
16241.0,10,662,15037.539999999999,4,4,4,444,12,Loyal
16242.0,9,294,18316.84,4,4,4,444,12,Loyal
16243.0,34,61,1754.43,3,3,1,331,7,At Risk
16244.0,212,91,10324.11,1,3,3,133,7,At Risk
16245.0,24,92,11886.42,3,3,3,333,9,Potential
16247.0,171,16,1982.69,1,1,2,112,4,Churned
16248.0,62,7,956.1,2,1,1,211,4,Churned
16249.0,53,69,11581.23,3,3,3,333,9,Potential
16250.0,262,175,9864.79,1,4,3,143,8,Potential
16253.0,67,123,36912.0,2,3,4,234,9,Potential
16254.0,176,2,27.259999999999998,1,1,1,111,3,Churned
16255.0,17,270,19103.75,4,4,4,444,12,Loyal
16256.0,267,13,6726.58,1,1,3,113,5,Churned
16257.0,177,1,32.75,1,1,1,111,3,Churned
16258.0,46,135,34683.03,3,4,4,344,11,Loyal
16260.0,51,18,3644.3,3,1,2,312,6,At Risk
16261.0,18,124,3901.63,4,3,2,432,9,Potential
16265.0,10,270,29207.5,4,4,4,444,12,Loyal
16266.0,74,61,4807.59,2,3,2,232,7,At Risk
16268.0,72,44,6085.66,2,2,3,223,7,At Risk
16270.0,354,54,8220.88,1,3,3,133,7,At Risk
16271.0,16,132,9570.37,4,4,3,443,11,Loyal
16272.0,117,25,1912.88,2,2,2,222,6,At Risk
16274.0,374,65,1914.31,1,3,2,132,6,At Risk
16275.0,197,33,4017.92,1,2,2,122,5,Churned
16276.0,177,6,5136.84,1,1,3,113,5,Churned
16277.0,192,160,2995.89,1,4,2,142,7,At Risk
16278.0,101,23,1748.86,2,2,1,221,5,Churned
16279.0,22,107,11703.85,3,3,3,333,9,Potential
16281.0,73,17,11387.86,2,1,3,213,6,At Risk
16282.0,340,11,1340.98,1,1,1,111,3,Churned
16283.0,6,165,13460.59,4,4,4,444,12,Loyal
16284.0,32,109,6401.74,3,3,3,333,9,Potential
16287.0,170,8,3200.1600000000003,1,1,2,112,4,Churned
16289.0,11,3,24.52,4,1,1,411,6,At Risk
16290.0,43,3,42.269999999999996,3,1,1,311,5,Churned
16292.0,122,17,2267.45,2,1,2,212,5,Churned
16293.0,22,169,13463.78,3,4,4,344,11,Loyal
16295.0,10,269,14661.48,4,4,4,444,12,Loyal
16297.0,269,20,2421.18,1,2,2,122,5,Churned
16298.0,23,442,13905.82,3,4,4,344,11,Loyal
16301.0,82,5,70.42,2,1,1,211,4,Churned
16302.0,127,11,1858.34,2,1,2,212,5,Churned
16303.0,26,162,28756.329999999998,3,4,4,344,11,Loyal
16305.0,139,22,2388.4,2,2,2,222,6,At Risk
16306.0,214,41,5639.55,1,2,3,123,6,At Risk
16308.0,38,4,84640.0,3,1,4,314,8,Potential
16309.0,107,42,5510.78,2,2,3,223,7,At Risk
16311.0,18,37,3656.0,4,2,2,422,8,Potential
16313.0,4,16,1498.83,4,1,1,411,6,At Risk
16315.0,284,37,1404.21,1,2,1,121,4,Churned
16316.0,65,151,19554.7,2,4,4,244,10,Loyal
16317.0,120,69,10496.88,2,3,3,233,8,Potential
16318.0,36,19,2376.21,3,2,2,322,7,At Risk
16319.0,218,3,1152.48,1,1,1,111,3,Churned
16320.0,173,56,8566.82,1,3,3,133,7,At Risk
16321.0,73,12,1766.4,2,1,1,211,4,Churned
16322.0,2,37,2251.9,4,2,2,422,8,Potential
16323.0,197,1,725.0,1,1,1,111,3,Churned
16324.0,129,118,3304.91,2,3,2,232,7,At Risk
16325.0,47,18,2597.06,3,1,2,312,6,At Risk
16326.0,6,319,9367.79,4,4,3,443,11,Loyal
16327.0,15,372,27548.42,4,4,4,444,12,Loyal
16330.0,18,39,1764.7600000000002,4,2,1,421,7,At Risk
16332.0,29,153,9842.49,3,4,3,343,10,Loyal
16333.0,8,45,349966.24,4,2,4,424,10,Loyal
16337.0,37,307,9508.94,3,4,3,343,10,Loyal
16338.0,158,11,1121.6999999999998,1,1,1,111,3,Churned
16339.0,285,20,348.45,1,2,1,121,4,Churned
16340.0,108,153,5697.87,2,4,3,243,9,Potential
16341.0,25,77,13947.789999999999,3,3,4,334,10,Loyal
16342.0,76,15,1629.98,2,1,1,211,4,Churned
16343.0,17,47,1330.51,4,2,1,421,7,At Risk
16344.0,159,2,288.18,1,1,1,111,3,Churned
16345.0,45,38,4617.85,3,2,2,322,7,At Risk
16347.0,12,92,3105.33,4,3,2,432,9,Potential
16348.0,33,234,9829.82,3,4,3,343,10,Loyal
16349.0,291,627,21255.399999999998,1,4,4,144,9,Potential
16350.0,22,57,6607.09,3,3,3,333,9,Potential
16351.0,333,8,717.54,1,1,1,111,3,Churned
16352.0,11,39,2948.09,4,2,2,422,8,Potential
16353.0,4,93,24551.09,4,3,4,434,11,Loyal
16354.0,64,39,1899.61,2,2,2,222,6,At Risk
16356.0,198,31,1170.17,1,2,1,121,4,Churned
16357.0,34,34,3196.5,3,2,2,322,7,At Risk
16358.0,2,109,12928.039999999999,4,3,4,434,11,Loyal
16359.0,8,66,14349.99,4,3,4,434,11,Loyal
16360.0,5,662,23019.42,4,4,4,444,12,Loyal
16361.0,10,106,4873.44,4,3,3,433,10,Loyal
16362.0,33,81,4325.82,3,3,2,332,8,Potential
16363.0,54,5,645.0,3,1,1,311,5,Churned
16364.0,12,53,2552.41,4,3,2,432,9,Potential
16365.0,18,51,6079.28,4,3,3,433,10,Loyal
16366.0,8,62,3485.05,4,3,2,432,9,Potential
16367.0,38,186,11502.2,3,4,3,343,10,Loyal
16368.0,3,76,2435.21,4,3,2,432,9,Potential
16369.0,19,116,12046.15,4,3,4,434,11,Loyal
16370.0,83,228,7117.46,2,4,3,243,9,Potential
16372.0,34,97,2066.5499999999997,3,3,2,332,8,Potential
16374.0,67,110,2913.83,2,3,2,232,7,At Risk
16376.0,9,125,7856.28,4,3,3,433,10,Loyal
16377.0,268,5,16072.8,1,1,4,114,6,At Risk
16378.0,248,23,3108.91,1,2,2,122,5,Churned
16379.0,5,108,14158.48,4,3,4,434,11,Loyal
16380.0,62,32,17445.72,2,2,4,224,8,Potential
16383.0,75,102,5505.87,2,3,3,233,8,Potential
16384.0,90,33,3263.7799999999997,2,2,2,222,6,At Risk
16385.0,61,59,3244.66,2,3,2,232,7,At Risk
16386.0,29,279,7708.57,3,4,3,343,10,Loyal
16387.0,323,4,547.64,1,1,1,111,3,Churned
16389.0,54,33,14120.109999999999,3,2,4,324,9,Potential
16392.0,270,45,2271.48,1,2,2,122,5,Churned
16393.0,3,330,14775.12,4,4,4,444,12,Loyal
16394.0,57,83,28283.67,2,3,4,234,9,Potential
16395.0,61,210,16254.16,2,4,4,244,10,Loyal
16398.0,155,126,10209.73,2,3,3,233,8,Potential
16399.0,20,72,2878.65,3,3,2,332,8,Potential
16400.0,95,29,2074.33,2,2,2,222,6,At Risk
16401.0,2,186,36723.86,4,4,4,444,12,Loyal
16402.0,265,60,1822.1599999999999,1,3,1,131,5,Churned
16403.0,313,10,1108.74,1,1,1,111,3,Churned
16404.0,71,23,2063.2799999999997,2,2,2,222,6,At Risk
16405.0,303,5,2087.61,1,1,2,112,4,Churned
16406.0,19,218,7746.36,4,4,3,443,11,Loyal
16407.0,13,172,12621.96,4,4,4,444,12,Loyal
16409.0,37,232,14790.02,3,4,4,344,11,Loyal
16411.0,20,45,1572.8899999999999,3,2,1,321,6,At Risk
16412.0,54,35,844.04,3,2,1,321,6,At Risk
16413.0,57,31,1785.69,2,2,1,221,5,Churned
16414.0,22,7,406.15,3,1,1,311,5,Churned
16415.0,45,54,2095.63,3,3,2,332,8,Potential
16416.0,27,71,7695.68,3,3,3,333,9,Potential
16418.0,45,102,3476.62,3,3,2,332,8,Potential
16419.0,113,51,5465.29,2,3,3,233,8,Potential
16422.0,18,369,381043.45,4,4,4,444,12,Loyal
16423.0,25,18,2650.04,3,1,2,312,6,At Risk
16424.0,192,5,1038.78,1,1,1,111,3,Churned
16425.0,303,21,2349.8,1,2,2,122,5,Churned
16426.0,3,371,12094.43,4,4,4,444,12,Loyal
16427.0,264,9,1845.82,1,1,2,112,4,Churned
16429.0,107,2,383.88,2,1,1,211,4,Churned
16430.0,58,6,1363.93,2,1,1,211,4,Churned
16431.0,214,83,5253.13,1,3,3,133,7,At Risk
16432.0,65,8,3123.86,2,1,2,212,5,Churned
16433.0,29,17,1275.26,3,1,1,311,5,Churned
16434.0,30,109,9421.199999999999,3,3,3,333,9,Potential
16436.0,200,439,12416.76,1,4,4,144,9,Potential
16438.0,6,132,5084.2699999999995,4,4,3,443,11,Loyal
16440.0,8,282,20821.14,4,4,4,444,12,Loyal
16441.0,68,24,2163.56,2,2,2,222,6,At Risk
16442.0,2,174,4502.86,4,4,2,442,10,Loyal
16444.0,47,84,4728.29,3,3,2,332,8,Potential
16445.0,34,63,1361.49,3,3,1,331,7,At Risk
16446.0,1,3,1002741.5700000001,4,1,4,414,9,Potential
16447.0,136,36,2551.7799999999997,2,2,2,222,6,At Risk
16448.0,199,20,993.05,1,2,1,121,4,Churned
16449.0,198,40,4486.87,1,2,2,122,5,Churned
16450.0,150,11,2130.56,2,1,2,212,5,Churned
16451.0,88,14,1379.58,2,1,1,211,4,Churned
16454.0,65,1,26.54,2,1,1,211,4,Churned
16455.0,64,99,12013.18,2,3,4,234,9,Potential
16456.0,100,111,10044.6,2,3,3,233,8,Potential
